title,job_type,salary,skills,address,company_name,company_description
Senior DevOps Engineer (AWS),FULL_TIME,You'll love it !,"DevOps, Linux, AWS","431 Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh, Vietnam, Tan Binh, Ho Chi Minh",Deliveree On-Demand Logistics,"At Deliveree, we disrupt the logistics industry with technologies."
02 Lập trình viên HTML/CSS,FULL_TIME,Lương cao thỏa thuận,"CSS, HTML5, PHP","No 08, 2 Floor, A2 Tower, Ecolife Capitol, 58 To Huu, Me Tri ward, Nam Tu Liem, Ha Noi",BraveBits,We develop simple innovative software and delivering solutions in web.
"[HN] React Native (JavaScript, Android)",FULL_TIME,"500 - 1,300 USD","React Native, JavaScript, Android","Tầng 3 tòa nhà Tây Hà - 19 Tố Hữu, Nam Tu Liem, Ha Noi",MOBIX,Công ty cổ phần Mobix là nhà cung cấp các dịch vụ về công nghệ thông tin hàng đầu tại Việt Nam
02 Web Designer,FULL_TIME,You'll love it,"UI-UX, English, Designer","431 Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh, Vietnam, Tan Binh, Ho Chi Minh",Deliveree On-Demand Logistics,"At Deliveree, we disrupt the logistics industry with technologies."
"Đồng Nai -Web Developer (PHP, HTML5,CSS)",FULL_TIME,Từ 10 triệu trở lên,"PHP, HTML5, CSS","Lô 66, Hẻm 164 Đồng Khởi, Biên Hoà, Đồng Nai, Not Available, Others",Huge Win Media,"We Live, Think & Breathe Borderless eCommerce!"
Senior Backend Developer (AI product),FULL_TIME,"2,000 - 3,000 USD","Python, Linux","Binh Thanh, Binh Thanh, Ho Chi Minh",ELSA,ELSA - World's leading AI app - A Unicorn in the making
"R&D Developer (DRM, C++)",FULL_TIME,Upto 25m,"C++, Python, C language","01 Hoàng Đạo Thúy, Thanh Xuan, Ha Noi",Thu Do Multimedia,"Nghiên cứu & sản xuất Mobile App, VAS Service, OTT Platform, Digital rights management (DRM)"
"Back-end Developer (NodeJS, JavaScript)",FULL_TIME,Upto 25m,"NodeJS, JavaScript","01 Hoàng Đạo Thúy, Thanh Xuan, Ha Noi",Thu Do Multimedia,"Nghiên cứu & sản xuất Mobile App, VAS Service, OTT Platform, Digital rights management (DRM)"
"Backend Web Dev (Javascript, HTML 5)",FULL_TIME,You'll love it,"Java, HTML5, Spring","Tầng 2, Văn phòng TOONG, 241 Xuân Thủy, Cau Giay, Ha Noi",MintPot,Mintpot Việt Nam
"Senior Fullstack Java Developer, Da Nang",FULL_TIME,You'll love it,"Java, ReactJS","2/9 Street, Hai Chau, Da Nang",KMS Technology,"Agile, Innovative & Excellent Global Technology Company with deep roots in Vietnam"
Android Developer (Java/Kotlin) ~ 1800$,FULL_TIME,Up to $1800,"Android, Java, Kotlin","Zone 3 và Zone 4, Tầng 16, tòa nhà Văn phòng 789, số 147 đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cau Giay, Ha Noi",Dr.JOY,Tạo nền tảng liên lạc giao tiếp nhằm góp phần nâng cao hiệu quả và tính an toàn y tế.
IT Business Analyst,FULL_TIME,You'll love it,"MySQL, Python, Business Analyst","20 Nguyen Dang Giai, District 2, Ho Chi Minh",Home Credit Vietnam ,Home Credit Vietnam Finance Company Limited 
Search Engine Optimization,FULL_TIME,You'll love it,"CSS, HTML5","H2 Building, 196 Hoang Dieu Street, Ward 8, District 4, Ho Chi Minh City, District 4, Ho Chi Minh",Địa Điểm Ăn Uống,Địa Điểm Ăn Uống - Thiên đường ăn uống của bạn
Senior NodeJS Developers (JavaScript),FULL_TIME,"Up to $1,500","NodeJS, JavaScript","10th level Saigon Centre Tower 2 Lê Lợi, District 1, Ho Chi Minh",Techbase Vietnam,TECHBASE  VIETNAM
"Senior Android Developers (Kotlin, Java)",FULL_TIME,"1,500 - 3,000 USD","Android, Java, Kotlin","WeWork, Lim Tower 3, 03-109, 29A Nguyễn Đình Chiểu, Đa Kao Ward, District 1, Ho Chi Minh",Nimble,We build outstanding software with expertise and passion
Automation QC/QA Engineer,FULL_TIME,You'll love it,"QA QC, Tester","222 Pasteur, District 3, Ho Chi Minh",DatVietVAC,The largest and vertically integrated media & entertainment group that provides end-to-end solutions
Senior Java Developer,FULL_TIME,"1,400 - 2,400 USD","Java, AWS, Spring","Etown 1 Building, Unit 7.10, 364 Cong Hoa Street, Tan Binh, Ho Chi Minh",Magnolia,People are at the heart of company. Wait no more to become a fellow Magnolian with a CMS product
Tester Leader (Automation),FULL_TIME,You'll love it,"Tester, Team Leader, SQL","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
DevOps - Salary Upto $3000,FULL_TIME,You'll love it,"DevOps, AWS, Cloud","248A No Trang Long, Ward 12, Binh Thanh District, HCMC, District 10, Ho Chi Minh",Thuocsi.vn,Our mission is to make it easy for pharmacies to research and order products.
Tester,FULL_TIME,You'll love it,"Tester, English","12th floor, HCMCC Building - 381 Doi Can, Ba Dinh, Ha Noi",ABIVIN,Big Data Analytics & Optimization Software
Senior Backend Developers,FULL_TIME,You'll love it,"Java, Linux","194 Pasteur, District 3, Ho Chi Minh",Timo Vietnam,Timo Vietnam
PARTTIME Giảng viên Python/ReactJS/Java,FULL_TIME,"500 - 1,000 USD","Python, Java, ReactJS","128 Hồ Tùng Mậu, Cau Giay, Ha Noi",HỆ THỐNG ĐÀO TẠO CNTT T3H,HỆ THỐNG ĐÀO TẠO CNTT - T3H TRƯỜNG ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH
2 FullStack Dev (PHP/ReactJS/HTML5),FULL_TIME,"Minimum $1,200","PHP, HTML5, ReactJS","11 Đường Hồ Bá Kiện, Phường 15, District 10, Ho Chi Minh",Aviation Software Innovation,"ASI develops a top-rated programming service, supporting the aviation stakeholders"
Mobile Developer - React Native,FULL_TIME,You'll love it,"iOS, Android, React Native","CÔNG TY CỔ PHẦN TẬP ĐOÀN HƯNG THỊNH, District 3, Ho Chi Minh",Hung Thinh Corporation,TẬP ĐOÀN HƯNG THỊNH 
Product Specialist/Manager,FULL_TIME,"1,000 - 1,700 USD","Product Manager, UI-UX, Business Analyst","248A No Trang Long, Ward 12, Binh Thanh District, HCMC, District 10, Ho Chi Minh",Thuocsi.vn,Our mission is to make it easy for pharmacies to research and order products.
"Bridge Engineer (Java,C#,.NET, Python)",FULL_TIME,"1,000 - 1,800 USD","Java, Japanese, Bridge Engineer","Tòa nhà 55-57 Nguyễn Văn Giai, Phường Đa Kao, District 1, Ho Chi Minh",Salto Vietnam,"FLY AWAY, JUMP to the FUTURE"
Product Manager/ Product Owner,FULL_TIME,You'll love it,"Product Manager, Team Leader, Manager","12B Nguyễn Hữu Cảnh, P.19, Binh Thanh, Ho Chi Minh",K-Group,Công ty cổ phần K-GROUP 
NodeJS Developer (Express/ Socket IO),FULL_TIME,"500 - 2,000 USD","NodeJS, MySQL","Tòa nhà VTV, số 8 Phạm Hùng, phường Mễ Trì, quận Nam Từ Liêm, thành phố Hà Nội, Nam Tu Liem, Ha Noi",Giao Hàng Tiết Kiệm,Giaohangtietkiem.vn: MasterDev. - Working with Master Dev.
DevOps Engineers (Linux),FULL_TIME,You'll love it (up to 3k),"Python, DevOps","VNG Campus, Tân Thuận Đông, District 7, Ho Chi Minh",VNG Corporation,Make the Internet  change Vietnamese lives
"03 .NET Developers (ASP.NET, MVC)",FULL_TIME,You'll love it,".NET, MVC, ASP.NET","22  Láng Hạ, Dong Da, Ha Noi",VNPAY,VNPAY - Công ty hàng đầu trong lĩnh vực Thanh toán điện tử tại Việt Nam
"DevOps Engineer (Python, Go, or Ruby)",FULL_TIME,Attractive,"DevOps, Python, System Engineer","208 Nguyen Trai, District 1, Ho Chi Minh",SkyLab, SkyLab believes in the connectivity and network of things
05 Junior Software Devs (C#/Java/PHP),FULL_TIME,Up to $1500,"Java, C#, PHP","24th floor, Discovery Complex Office Tower, No. 302 Cau Giay Street, Cau Giay, Ha Noi",Septeni Technology,"We are a Japanese IT Company that embraces openness, creativity, and passion."
"05 Senior Devs (Java, JavaScript, Scala)",FULL_TIME,Up to $3000,"Java, JavaScript, Scala","24th floor, Discovery Complex Office Tower, No. 302 Cau Giay Street, Cau Giay, Ha Noi",Septeni Technology,"We are a Japanese IT Company that embraces openness, creativity, and passion."
IT Governance Risk Compliance - Banking,FULL_TIME,You'll love it,"System Engineer, System Admin, Networking","442  Nguyễn Thị Minh Khai, District 3, Ho Chi Minh",Ngân Hàng Á Châu | ACB,Asia Commercial Bank (ACB)
"Java Team Leader (J2EE, Spring)",FULL_TIME,$1500 - $2000++,"Team Leader, J2EE, Java","FPT Software Đường D1 Phường Tân Phú , District 9, Ho Chi Minh",FPT Software,The leading provider of software outsourcing services in Vietnam
"Senior Java Developer (J2EE, Spring)",FULL_TIME,"1,200 - 1,800 USD","Java, J2EE, Spring","FPT Software Đường D1 Phường Tân Phú , District 9, Ho Chi Minh",FPT Software,The leading provider of software outsourcing services in Vietnam
"PHP Developer (WordPress, Magento)",FULL_TIME,"1,000 - 1,500 USD","PHP, Wordpress, Magento","E56 Đường Số 1, Khu dân cư Phước Kiển A, Nha Be, Ho Chi Minh", Coffeemug,"A dynamic, highly experienced team of Website Designers & Developers"
"Java Developer (MySQL, Spring, AWS)",FULL_TIME,"900 - 1,800 USD","Java, MySQL, Spring","171 Điện Biên Phủ, phường Đa Kao, District 1, Ho Chi Minh",Taira Promote,Taira Promote Việt Nam
"FrontEnd Dev (JavaScript, HTML, CSS)",FULL_TIME,"700 - 1,200 USD","JavaScript, HTML5, CSS","171 Điện Biên Phủ, phường Đa Kao, District 1, Ho Chi Minh",Taira Promote,Taira Promote Việt Nam
PHP Developers - All level,FULL_TIME,You'll love it,"PHP, DevOps, Laravel","81 Quang Trung - Vietnam News Agency Building, Hai Chau, Da Nang",CodeComplete Viet Nam,CodeComplete Vietnam
"[Urgent] - 03 Java Developer (J2EE, MVC)",FULL_TIME,"1,200 - 1,500 USD","Java, MVC, J2EE","149 Nguyen Van Troi, Phu Nhuan, Ho Chi Minh",Dai-ichi Life Việt Nam,Dai-ichi Life Việt Nam
[Remote] Frontend Developer,FULL_TIME,"700 - 1,100 USD","JavaScript, HTML5, CSS","Remote, Other, Ho Chi Minh",BoostCommerce,Leverage every e-Commerce business through technology innovation.
"Business Analyst (ASP.NET, C#)",FULL_TIME,You'll love it,"Business Analyst, C#, ASP.NET","165 Thái Hà, Dong Da, Ha Noi",Episerver,Episerver 
Senior Product Manager,FULL_TIME,You'll love it,"Agile, Product Manager","72 Floor 18, Vincom Center B, Le Thanh Ton street., District 1, Ho Chi Minh",TINYpulse,Make Employees Happier
Business Analyst,FULL_TIME,You'll love it,"Business Analyst, SQL, English","Tòa nhà Melody 2, N1, Điện Biên Phủ, P. 25, Binh Thanh, Ho Chi Minh",ELCA,ELCA is a leading Swiss Information Technology Services Company
"Backend Dev (NodeJS, JavaScript, PHP)",FULL_TIME,Up to 3500$,"NodeJS, JavaScript, PHP","Tầng 6 tòa nhà Golden Field Mỹ Đình, 24 Nguyễn Cơ Thạch, Nam Tu Liem, Ha Noi",Foobla Vietnam ,"Foobla là công ty công nghệ: e-commerce, công cụ cung cấp data, insight thị trường"
Junior Software Tester,FULL_TIME,You'll love it,"Tester, QA QC","Tòa nhà Melody 2, N1, Điện Biên Phủ, P. 25, Binh Thanh, Ho Chi Minh",ELCA,ELCA is a leading Swiss Information Technology Services Company
"Senior QA Engineer (Tester, Java)",FULL_TIME,"1,200 - 2,000 USD","QA QC, Java, Tester","38 Huynh Lan Khanh, Tan Binh, Ho Chi Minh",Absolute Software (Vietnam) Ltd,Welcome to the world of enterprise resilience!
UI-UX Designer,FULL_TIME,500 - 900 USD,"UI-UX, Designer","88 Phố Khúc Thừa Dụ, Dịch Vọng, Cầu Giấy, Hà Nội, Vietnam, Cau Giay, Ha Noi",Cổ Phần Công Nghệ Alphaway,Cổ Phần Công Nghệ Alphaway
"NodeJS Developer (JavaScript, NoSQL)",FULL_TIME,Up to $1500,"NodeJS, JavaScript, NoSQL","Suite 702, 7th Floor, Block C, No.03 Chua Lang St, Dong Da, Ha Noi",KYC Solutions,KYC Solutions tên tiếng Việt là Công ty Cổ phần Giải pháp Công nghệ KYC
"05 Java Developers (J2EE, Oracle)",FULL_TIME,"500 - 1,000 USD","Java, J2EE, Oracle","3rd floor, Housing Building, 299Trung Kinh Street, Cau Giay, Ha Noi",Telsoft JSC,Hoạt động trong lĩnh vực cung cấp giải pháp về công nghệ
Senior Dev (C/C++/Python) Up to $1500,FULL_TIME,Salary up to $1500,"C++, Python, Embedded","Unit 10, 11th Floor, TNR Tower Building, 54A Nguyen Chi Thanh, Lang Thuong Ward, Dong Da, Ha Noi",Techvico,Techvico Vietnam - A Member of Able Trend International Ltd.
Sr Mobile React Native Dev (Android/iOS),FULL_TIME,"1,800 - 2,600 USD","React Native, Android, iOS","94 Xuân Thủy, District 2, Ho Chi Minh",Perifit,"Fast growing health and mobile gaming startup, already #1 worldwide pelvic floor connected device"
Kỹ Sư Thiết Kế Phần Mềm (C#),FULL_TIME,You'll love it,"C#, English, .NET","Lô đất F2, F3 & F4 Khu công nghiệp Nomura- Hải Phòng, Xã Tân Tiến, Huyện An Dương, Thành Phố Hải Phòng, Việt Nam, Other, Ha Noi",RORZE ROBOTECH,Công ty TNHH RORZE ROBOTECH là công ty công nghệ cao đầu tiên ở Việt Nam
BA - BUSINESS ANALYST (Junior/Senior),FULL_TIME,"500 - 1,000 USD","Business Analyst, SQL, QA QC","111-121 Ngô Gia Tự, P. 2, District 10, Ho Chi Minh",CMC Sai Gon Technology & Solution,KHÁT KHAO CHINH PHỤC THẾ GIỚI SỐ
Test Automation Specialist,FULL_TIME,You'll love it,"Tester, English, QA QC","4th Floor, Pax Sky Building, 26 Ung Van Khiem, Binh Thanh, Ho Chi Minh",Netcompany,Part of a global success and a strong team in Vietnam
Automation Tester (Mobile Apps),FULL_TIME,You'll love it,"Tester, Java, QA QC","5th Floor, H3 Building, 384 Hoang Dieu, District 4, Ho Chi Minh",Fossil Vietnam,Great wearable computing products inventor and manufacturer
"System Admin (IT Support, English)",FULL_TIME,You'll love it,"System Admin, English, IT Support","152 Dien Bien Phu, Binh Thanh, Ho Chi Minh",Splash Interactive Vietnam,"A part of Splash Interactive Group, a digital marketing agency head-quartered in Singapore"
PHP Developer,FULL_TIME,You'll love it,"PHP, Laravel","14th Floor, An Phu Plaza, 117- 119 Ly Chinh Thang, Ward 7, District 3, Ho Chi Minh",Devinition Software Solutions Supplier,We are a European software and website development company
Scrum Master/ Project Manager,FULL_TIME,You'll love it,"Project Manager, Agile","360 Xa Dan, Dong Da, Ha Noi",OpenCommerce Group,Open Commerce Group
".Net Developer (C#, ASP.NET)",FULL_TIME,"700 - 1,200 USD",".NET, C#, ASP.NET","Tòa nhà Sunshine Center, 16 Phạm Hùng, Nam Từ Liêm, Hà Nội, Nam Tu Liem, Ha Noi",Sunshine Group,Sunshine Group
Mid/Senior/Lead Fullstack Java Developer,FULL_TIME,"1,200 - 2,500 USD","Java, JavaScript, AWS","3 Thành Công, Ba Dinh, Ha Noi",HiveTech,HiveTech - The work that worthy
Senior PHP Developer (English),FULL_TIME,"1,000 - 1,500 USD","PHP, JavaScript, English","278 Nguyen Dinh Chieu Street, Ward 6, District 3, Ho Chi Minh",Neo Consulting,"At Neo Consulting Co, Ltd"
Senior Java Developer (Spring boot/API),FULL_TIME,"1,000 - 1,800 USD","Java, AngularJS, Spring","33 Ba Vi Street, Ward 04, Tan Binh District, Ho Chi Minh, Tan Binh, Ho Chi Minh",Innotech Vietnam Corporation,A high quality software outsourcing services and business solutions provider for Banking and Airline
Java Developer (Game Server),FULL_TIME,"1,000 - 1,500 USD","Java, Database, Games","Tầng 17, Tòa nhà Vincom Center, 72 Lê Thánh Tôn, Phường Bến Nghé, District 1, Ho Chi Minh",OUTSOURCE ASIA,OUTSOURCE ASIA
"Business Analyst (SQL, English)",FULL_TIME,"1,000 - 1,500 USD","Business Analyst, SQL, English","149 Nguyen Van Troi, Phu Nhuan, Ho Chi Minh",Dai-ichi Life Việt Nam,Dai-ichi Life Việt Nam
UI-UX Designer Mobile Apps,FULL_TIME,500 - 800 USD,"Designer, Android","Tòa Vinaconex1, 289A Khuất Duy Tiến, Cau Giay, Ha Noi",Tapi Group,TAPI Group là công ty chuyên sản xuất các ứng dụng trên nền tảng Android
ERP Consultant (Triển Khai Hệ Thống ERP),FULL_TIME,You'll love it + bonus,"IT Support, SQL, ERP","182 Lê Đại Hành, District 11, Ho Chi Minh",Titan DMS ,Titan DMS is a leading developer and supplier of cloud based software solutions
Technical Architect (.Net),FULL_TIME,You'll love it,".NET, ASP.NET","302 Lê Văn Sỹ, Ward 1, Tan Binh, Ho Chi Minh",VTSWAY,NHAN MA INFORMATION TECHNOLOGY
UNIX / System Admin - Shift working,FULL_TIME,You'll love it,"System Admin, Linux, System Engineer","364  Cong Hoa, Tan Binh, Ho Chi Minh",Codix,You would like to join a highly motivated team in a first class environment?
"Java Developers -J2EE,Spring All levells",FULL_TIME,Attractive salary,"Java, J2EE, Spring","eTown 5 Building, 364 Cong Hoa, Tan Binh, Ho Chi Minh",DXC Vietnam,Join our global talent team to deliver Next-Gen Technologies & Solutions
"5 Jr/Sr .NET Dev (C#, SQL server)",FULL_TIME,15 - 30 tr./ tháng (net),".NET, C#, SQL","Số 05 đường Phạm Hùng, Mỹ Đình 2, Nam Tu Liem, Ha Noi",VNPOST,Trung tâm Công nghệ thông tin Vietnam Post 
Software Quality Assurance,FULL_TIME,You'll love it,"QA QC, Software Architect, Project Manager","12th floor, HCMCC Building - 381 Doi Can, Ba Dinh, Ha Noi",ABIVIN,Big Data Analytics & Optimization Software
Senior Quality Assurance Engineer (QA),FULL_TIME,You'll love it,"QA QC, Agile, Tester","165 Thái Hà, Dong Da, Ha Noi",Episerver,Episerver 
"2D Games Developers ( Cocos, JavaScript)",FULL_TIME,You'll love it,"JavaScript, Games, Java","Tầng 17, Tòa nhà Vincom Center, 72 Lê Thánh Tôn, Phường Bến Nghé, District 1, Ho Chi Minh",OUTSOURCE ASIA,OUTSOURCE ASIA
Salesforce Admin,FULL_TIME,You'll love it,"System Admin, Cloud","436 Nguyen Thi Minh Khai street, District 3, Ho Chi Minh",OPSWAT Software Vietnam,San Francisco based software company that provides advanced solutions for cyber security industry
Product Manager (E-commerce) Up to $3000,FULL_TIME,You'll love it,"Product Manager, Business Analyst","29 Đường Tân Thuận (Tòa nhà FPT Tân Thuận), District 7, Ho Chi Minh",Sendo.vn,Công ty Cổ phần Công nghệ Sen Đỏ - Đơn vị sở hữu sàn TMĐT hàng đầu Việt Nam
Sr. Fullstack .NET Engineer (JavaScript),FULL_TIME,You'll love it,".NET, C#, ASP.NET","132 Ham Nghi, District 1, Ho Chi Minh",Groove Technology,Together We Grow
PHP Laravel Developer (Junior/Middle),FULL_TIME,~ 12 - 33 millions,"PHP, MVC, SQL","2F, NTA Tower, 171-173  Dien Bien Phu, District 1, Ho Chi Minh",International Digital Services Vietnam,"IDS Vietnam Co., Ltd là công ty 100% vốn Nhật Bản được thành lập vào tháng 3 năm 2017"
3 Java Web Developer (FrontEnd/ BackEnd),FULL_TIME,You'll love it,"Java, Spring, Angular","364 Cong Hoa street, ward 13, Tan Binh, Ho Chi Minh",Robert Bosch Engineering And Business Solutions,The Bosch Group is a leading global supplier of technology and services
"Python Backend Engineer (Database,Linux)",FULL_TIME,~ 20 - 35 millions,"Python, Linux, Database","Lầu 7, Twins Tower 11 Building, 85 Cách Mạng Tháng Tám, Phường Bến Thành, District 1, Ho Chi Minh",MECAR,Mecar - nền tảng đầu tiên dành riêng cho ô-tô.
"Mobile App Dev (Flutter, iOS/ Android)",FULL_TIME,~ 25 - 40 millions,"iOS, Android, Swift","Lầu 7, Twins Tower 11 Building, 85 Cách Mạng Tháng Tám, Phường Bến Thành, District 1, Ho Chi Minh",MECAR,Mecar - nền tảng đầu tiên dành riêng cho ô-tô.
"Wordpress Developer (JavaScript, HTML5)",FULL_TIME,You'll love it,"Wordpress, HTML5, JavaScript","Lầu 2, 150 Cộng Hòa, phường 12,, Tan Binh, Ho Chi Minh",F&B IT Solutions Corporation Company,FBIS
All levels 6 NodeJS Backend Dev (MySQL),FULL_TIME,Cạnh tranh,"NodeJS, MySQL, Linux","PVFCCoSBD Building, 27 Đinh Bộ Lĩnh, Phường 24, Quận Bình Thạnh, TP. HCM, District 1, Ho Chi Minh",eDoctor,SỐNG KHỎE TẠI NHÀ
