title,job_type,salary,skills,address,company_name,company_description
"Fullstack Engineer (.NET, C#, MySQL)",FULL_TIME,1500$++,".NET, MySQL, C#",Signkeys Technology Vietnam - Center of Excellence,SignKeys,Signkeys Technology Vietnam - Center of Excellence
Smart Solutions Manager -iOT/ Networking,FULL_TIME,You'll love it,"Manager, Database, Networking",TẬP ĐOÀN HƯNG THỊNH ,Hung Thinh Corporation,TẬP ĐOÀN HƯNG THỊNH 
3 Tester (QA/ QC),FULL_TIME,Upto $900,"Tester, QA QC",Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI,FSI,Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI
"Java Developer (Spring, MySQL, Postgres)",FULL_TIME,Upto 25 mil vnd (gross),"Java, MySQL, Spring",World class implementer of IBM Maximo EAM software,Avenue,World class implementer of IBM Maximo EAM software
QA Leader (Tester),FULL_TIME,You'll love it,"QA QC, Team Leader, Tester","A part of Splash Interactive Group, a digital marketing agency head-quartered in Singapore",Splash Interactive Vietnam,"A part of Splash Interactive Group, a digital marketing agency head-quartered in Singapore"
Senior QA Automation Engineer - RMS,FULL_TIME,You'll love it,"QA QC, English, Tester",AXON,AXON,AXON
QA Engineering Manager,FULL_TIME,You'll love it,"QA QC, Java, Manager",AXON,AXON,AXON
DATA SCIENCE LEAD (R / Python/ SQL),FULL_TIME,You'll love it,"Python, English",One of the leading commercial joint stock banks in Vietnam,Vietnam International Bank (VIB),One of the leading commercial joint stock banks in Vietnam
"IT Manager (PHP, JavaScript) Up to 35M",FULL_TIME,25 - 35m,"Manager, JavaScript, PHP","Công ty hàng đầu về cung cấp các dịch vụ giáo dục, đặc biệt là dịch vụ học tập trực tuyến",Hệ thống Giáo dục HOCMAI ,"Công ty hàng đầu về cung cấp các dịch vụ giáo dục, đặc biệt là dịch vụ học tập trực tuyến"
Senior Java Developer,FULL_TIME,You'll love it,"Java, AWS, Angular","Agile, Innovative & Excellent Global Technology Company with deep roots in Vietnam",KMS Technology,"Agile, Innovative & Excellent Global Technology Company with deep roots in Vietnam"
"Jr. Full-stack Developer (.NET, ReactJS)",FULL_TIME,500 - 900 USD,".NET, JavaScript, ReactJS",Startups. Developers. Family.,Fetch Technology,Startups. Developers. Family.
Test Engineer,FULL_TIME,"1,000 - 1,300 USD","Tester, Java, QA QC",Innovative Transportation Solutions,Karros Technologies,Innovative Transportation Solutions
Senior Java Developer,FULL_TIME,"1,500 - 2,500 USD","Java, OOP, Team Leader",Innovative Transportation Solutions,Karros Technologies,Innovative Transportation Solutions
Mobile Developer (React Native),FULL_TIME,Up to $1300,"React Native, JavaScript",ASIM TELECOM,ASIM TELECOM,ASIM TELECOM
10 Embedded SW Test Engineer,FULL_TIME,You'll love it,"Tester, Embedded, QA QC",One of the world‘s leading suppliers to the automotive sector,Hella Vietnam,One of the world‘s leading suppliers to the automotive sector
DevOps Engineer,FULL_TIME,You'll love it,"DevOps, Linux",VinBrain,VINBRAIN,VinBrain
Front End Developer (ReactJS/VueJS),FULL_TIME,You'll love it,"ReactJS, JavaScript, VueJS",Công ty Wakka Data Service ,Wakka Data Service,Công ty Wakka Data Service 
"Backend Developer (MVC, .NET Core, .Net)",FULL_TIME,"1,000 - 2,000 usd (gross)","C#, ASP.NET, .NET",Ahasoft,Ahasoft,Ahasoft
Quality Assurance (Manual testing),FULL_TIME,"600 - 1,500 USD","Tester, Business Analyst, QA QC",Increase businesses’ value and ease people lives by providing digital payment technology.,Wirecard (Vietnam),Increase businesses’ value and ease people lives by providing digital payment technology.
Fullstack Developers (NodeJS/ReactJS),FULL_TIME,"1,500 - 2,000 USD","ReactJS, NodeJS, React Native",Work with the leading technology company from Singapore!,Wonderlabs,Work with the leading technology company from Singapore!
Java / .NET Developers (ReactJS),FULL_TIME,"1,200 - 2,000 USD","Java, ReactJS, .NET",Work with the leading technology company from Singapore!,Wonderlabs,Work with the leading technology company from Singapore!
System Engineer (Linux),FULL_TIME,You'll love it,"Linux, System Engineer",Netacom,Netacom,Netacom
"Mid/Sr. PHP Developer (Laravel, Symfony)",FULL_TIME,Up to $1500 net,"PHP, English, Laravel",A fast growing software development company in Viet Nam,Saigon Technology Solutions,A fast growing software development company in Viet Nam
Technical Lead - PHP/ React Native,FULL_TIME,Competitive package,"PHP, React Native",WeSport  - The Next Generation Sports Platform,WeSport,WeSport  - The Next Generation Sports Platform
Senior ReactJS Developer (up to $3000),FULL_TIME,You'll love it,"ReactJS, JavaScript",Work on cutting edge technologies and rocket your career! ,Codebox Solutions,Work on cutting edge technologies and rocket your career! 
Lập trình viên (Java/ .NET/ PHP),FULL_TIME,10 – 30 triệu/tháng,"Java, PHP, .NET",CyberLotus - Đối tác công nghệ số đáng tin cậy,CÔNG TY CỔ PHẦN CYBERLOTUS,CyberLotus - Đối tác công nghệ số đáng tin cậy
Backend Engineer (Python),FULL_TIME,"800 - 2,500 USD","Python, Django, AWS",Parcel Perform is a global SaaS company that aims to change the way e-commerce logistics is built,Parcel Perform,Parcel Perform is a global SaaS company that aims to change the way e-commerce logistics is built
Business Analyst Lead / PO (Upto $1500),FULL_TIME,"1,000 - 1,500 USD","Business Analyst, Team Leader, English","Phát triển các hệ thống phần mềm lớn phục vụ hàng triệu người dùng: Kế toán, HRM, CRM, Nhà hàng...",Misa ,"Phát triển các hệ thống phần mềm lớn phục vụ hàng triệu người dùng: Kế toán, HRM, CRM, Nhà hàng..."
Senior Front-end (React/ Angular),FULL_TIME,Attractive salary,"JavaScript, ReactJS, Angular","Agile, Innovative & Excellent Global Technology Company with deep roots in Vietnam",KMS Technology,"Agile, Innovative & Excellent Global Technology Company with deep roots in Vietnam"
Mobile Dev (Android/iOS/React Native),FULL_TIME,"700 - 1,500 USD","Android, iOS, React Native", VIETTELIMEX -Công ty TNHH Nhà nước Một Thành viên Thương mại và Xuất nhập khẩu Viettel,VIETTELIMEX ( A Member of Viettel Group), VIETTELIMEX -Công ty TNHH Nhà nước Một Thành viên Thương mại và Xuất nhập khẩu Viettel
"Tech Lead (PHP, Javascript)",FULL_TIME,You'll love it,"PHP, JavaScript, ReactJS",NFQ Asia is part of the global NFQ Group. We help ambitious fast-moving international startups,NFQ Asia (8bit Rockstars),NFQ Asia is part of the global NFQ Group. We help ambitious fast-moving international startups
"Java Senior (Spring, MySQL)",FULL_TIME,"800 - 1,700 USD","Java, MySQL, Spring",Công Ty TNHH Q-Tec là một công ty IT mới thành lập ở Việt Nam có liên kết với một công ty IT ở Hàn,Q-Tec System,Công Ty TNHH Q-Tec là một công ty IT mới thành lập ở Việt Nam có liên kết với một công ty IT ở Hàn
"PHP Dev (JavaScript, Laravel, OOP)",FULL_TIME,You'll love it,"JavaScript, PHP, Laravel",J&T Express,J&T Express,J&T Express
05 PHP / Laravel Developer,FULL_TIME,You'll love it,"PHP, ReactJS, Laravel",Công ty thành viên của Đất Xanh Corp,Đất Xanh Miền Bắc,Công ty thành viên của Đất Xanh Corp
Fullstack Dev (NodeJS/ReactJS),FULL_TIME,You'll love it,"JavaScript, NodeJS, ReactJS",Mobile Payment & Technology Solutions,SKY LINE,Mobile Payment & Technology Solutions
Mobile Apps Developer (Android/Java),FULL_TIME,You'll love it,"Java, Android",IES Vietnam ,IES Vietnam ,IES Vietnam 
DevOps Operation,FULL_TIME,You'll love it,"DevOps, System Engineer",The largest and vertically integrated media & entertainment group that provides end-to-end solutions,DatVietVAC,The largest and vertically integrated media & entertainment group that provides end-to-end solutions
"Java Developer (Java, SQL)",FULL_TIME,You'll love it,"SQL, Java, Spring",IES Vietnam ,IES Vietnam ,IES Vietnam 
Sr Front-End Dev (JavaScript/HTML5/CSS),FULL_TIME,You'll love it,"JavaScript, HTML5, CSS","We are makers, poets and builders who believe in the triumph of beautiful user-experiences.",POETA,"We are makers, poets and builders who believe in the triumph of beautiful user-experiences."
UI UX Manager,FULL_TIME,You'll love it,"UI-UX, HTML5, Designer",The largest and vertically integrated media & entertainment group that provides end-to-end solutions,DatVietVAC,The largest and vertically integrated media & entertainment group that provides end-to-end solutions
"Senior Mobile Engineer (Android, iOs)",FULL_TIME,You'll love it,"React Native, Android, iOS","Global software, offshore development and IT company.",NashTech,"Global software, offshore development and IT company."
"Junior Java Engineer (Spring, J2EE)",FULL_TIME,You'll love it,"Java, J2EE, Spring",The leading company of the 21 century network industry,DZS Việt Nam,The leading company of the 21 century network industry
"Senior Java Engineer (J2EE, Spring)",FULL_TIME,"1,200 - 1,950 USD","Java, J2EE, Spring",The leading company of the 21 century network industry,DZS Việt Nam,The leading company of the 21 century network industry
Junior / Senior QC Engineers (Tester),FULL_TIME,You'll love it,"QA QC, English, Tester","BBV Vietnam stands for top quality in consulting, first class software engineering",BBV Vietnam,"BBV Vietnam stands for top quality in consulting, first class software engineering"
Sr Java Dev (3 years Spring) - 2300$,FULL_TIME,Up to $2300,"Java, Python, SQL",Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam,Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
.NET Developer,FULL_TIME,You'll love it,"ASP.NET, .NET",SCS Solutions,SCS Solutions,SCS Solutions
Senior Web Developer (ReactJS) ~ 2300$,FULL_TIME,Up to $2300,"ReactJS, AngularJS, JavaScript",Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam,Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
"Data Engineers (Java, Database, SQL)",FULL_TIME,You'll love it,"Java, Database, SQL",MoMo is Vietnam’s leading mobile e-wallet and over-the-counter (OTC) remittance and payment platform,M_Service (MoMo),MoMo is Vietnam’s leading mobile e-wallet and over-the-counter (OTC) remittance and payment platform
QC Engineer (Mobile/Web/Automation),FULL_TIME,"1,500 - 1,800 USD","QA QC, English, Tester",Orient Software is a leading international software outsourcing company in Vietnam,Orient Software Development Corp.,Orient Software is a leading international software outsourcing company in Vietnam
Sr. Android Engineer,FULL_TIME,You'll love it,"Android, Agile",Make your career fly by working at BE GROUP,Be Group,Make your career fly by working at BE GROUP
Senior QA QC Engineer (Mobile Tester),FULL_TIME,You'll love it,"QA QC, Agile, Tester",POPS Worldwide is a leading digital entertainment company & based in VN,POPS Worldwide,POPS Worldwide is a leading digital entertainment company & based in VN
Senior ReactJS Developer (JavaScript),FULL_TIME,"1,500 - 2,000 USD","ReactJS, HTML5, JavaScript",Orient Software is a leading international software outsourcing company in Vietnam,Orient Software Development Corp.,Orient Software is a leading international software outsourcing company in Vietnam
Technical Product Owner,FULL_TIME,"1,800 - 3,500 USD","Product Manager, Agile, Project Manager",We build outstanding software with expertise and passion,Nimble,We build outstanding software with expertise and passion
Sr. Frontend Engineers (React/JavaScript,FULL_TIME,You'll love it,"ReactJS, UI-UX, JavaScript","Enable teams to conceive, develop, and deliver innovative technology products.",Wizeline,"Enable teams to conceive, develop, and deliver innovative technology products."
"Front-end Engineer (Angular,HTML5,UI-UX)",FULL_TIME,Attractive,"UI-UX, HTML5, Angular",A communication platform built for the agile professionals,HOIIO,A communication platform built for the agile professionals
"Jr-Sr .NET Developer (ASP.NET,JS,Azure)",FULL_TIME,You'll love it,".NET, C#, JavaScript","Simpson Strong-Tie has several branches throughout the world, and SST-VN is 100% foreign invested.",Simpson Strong-Tie Vietnam,"Simpson Strong-Tie has several branches throughout the world, and SST-VN is 100% foreign invested."
DevOps Engineer,FULL_TIME,You'll love it!,"DevOps, System Engineer, System Admin",FIREAPPS TECHNOLOGY JSC IS THE LEADING WEB-APP PROVIDER FOR E-COMMERCE PLATFORM.,FIREAPPS,FIREAPPS TECHNOLOGY JSC IS THE LEADING WEB-APP PROVIDER FOR E-COMMERCE PLATFORM.
Java Web Dev (Java core/Spring/ReactJS),FULL_TIME,You'll love it,"Java, ReactJS, Spring",We provide IT solutions by developing software platform for business operation.,CODE88 COMPANY LIMITED,We provide IT solutions by developing software platform for business operation.
[Urgent] Unity Game Developer (C#),FULL_TIME,Up to 1500$,"Unity, C#, Games",One of the leading software development services and business solutions provider in Vietnam.,"GNT VN., LTD",One of the leading software development services and business solutions provider in Vietnam.
Android Developer (Java),FULL_TIME,"800 - 1,500 USD","Android, SQL, Java",SohaGame,SohaGame,SohaGame
"Fullstack Dev (PHP, NodeJS, JavaScript)",FULL_TIME,"800 - 1,500 USD","PHP, JavaScript, NodeJS",SohaGame,SohaGame,SohaGame
"C, C++ Developer (Junior - Senior)",FULL_TIME,You'll love it,"C++, Linux, C language",An Australian outsourcing design company with experience in all aspects of project life cycle,DEK Technologies,An Australian outsourcing design company with experience in all aspects of project life cycle
"Senior Software Engineer (Java, Spring)",FULL_TIME,You'll love it,"Java, English, Spring","Global software, offshore development and IT company.",NashTech,"Global software, offshore development and IT company."
"Python Developer (AI/ML,Computer Vision)",FULL_TIME,You'll love it,"Python, SQL, NoSQL",Công ty TNHH Cung cấp Giải pháp Dịch vụ Giá trị Gia tăng (Thành viên VNPT Technology),VIVAS (A Member of VNPT Technology),Công ty TNHH Cung cấp Giải pháp Dịch vụ Giá trị Gia tăng (Thành viên VNPT Technology)
"15 Frontend Dev (AngularJS, JavaScript)",FULL_TIME,Up to 25m net,"AngularJS, JavaScript, Java",Cổ Phần Công Nghệ Alphaway,Cổ Phần Công Nghệ Alphaway,Cổ Phần Công Nghệ Alphaway
"Product Business Analyst (UI-UX, SQL)",FULL_TIME,You'll love it,"Business Analyst, UI-UX, SQL",MoMo is Vietnam’s leading mobile e-wallet and over-the-counter (OTC) remittance and payment platform,M_Service (MoMo),MoMo is Vietnam’s leading mobile e-wallet and over-the-counter (OTC) remittance and payment platform
"Web Dev (Angular, NodeJS, PHP, Python)",FULL_TIME,"800 - 1,500 USD","Angular, NodeJS, PHP","Kaopiz Software Co., Ltd",Kaopiz Sofware ,"Kaopiz Software Co., Ltd"
(HCM) Automation Testers,FULL_TIME,You'll love it,"Tester, Java, QA QC",Isobar Commerce - Bluecom Solutions is one of the biggest e-commerce solution partners in Asia,Isobar Commerce (Bluecom Solutions),Isobar Commerce - Bluecom Solutions is one of the biggest e-commerce solution partners in Asia
PMO/Agile Governance,FULL_TIME,You'll love it,"Project Manager, Agile, Manager","Helping people live safer, more secure lives",Liberty Insurance Limited,"Helping people live safer, more secure lives"
Chuyên gia IT - ERP Manager,FULL_TIME,"2,000 - 3,500 USD","Oracle, ERP",CÔNG TY CỔ PHẦN TẬP ĐOÀN HOA SEN (HSG),Hoa Sen Group,CÔNG TY CỔ PHẦN TẬP ĐOÀN HOA SEN (HSG)
